Date,Goal1Nom,Goal1Rel,Goal1Lvl,Perf1,ParTelic,DesToResp1,DesToResp2,DesToResp3,DesToResp4Reco,DesToRespScl,Interested,Distressed,Excited,Upset,Strong,Guilty,Scared,Hostile,Enthusiastic,Proud,Irritable,Alert,Ashamed,Inspired,Nervous,Determined,Attentive,Jittery,Active,Afraid,PA,NA,PercepAcc1,PercepAcc2,PercepAcc3,PercepAcc4Reco,PercepAcc5,PercepAccScl,DisJust1,DisJust2,DisJust3,DisJust4,DisJustScl,Goal2Nom,Goal2Rel,Goal2Lvl,Perf2,ConfJudg,Similar,ExplainDiff,ExplainFind,Ethnicity,Latino,Age,Gender,Education,Occupation,CurrentTenure,WorkExp,FdbkType,FdbkTypeN,FdbkValence,FdbkValN,MetGoal,FdbkAccuracy,FdbkAccN,GoalRevision,PerfResidGain,GoalResidGain,PerfRevision,Condition,ConditionN
10/6/17 12:35,,40%,4,4,Telic,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.1,1,2,3,2,2,2,2.2,2,2,3,2,2.25,,100%,7,2,Moderate,Not at All/Very Low,i had to search for information,i googled rbg and university name,Black or African American,No,28,Female,Bachelor's degree,"Administrative support workers (e.g., Secretary, Dispatcher)",2,5,relative,2,negative,2,1,inaccurate,2,3,-1.51,2.77,-2,relativenegativeinaccurate,6
9/28/17 15:54,4,,5,2,Telic,5,5,5,5,5,5,1,1,1,5,1,1,1,5,5,1,1,1,5,1,5,5,1,5,1,4.2,1,1,1,1,1,1,1,4,1,1,1,1.75,2,,3,2,Not at All/Very Low,Low,"I've had to search for information before, but never this type of information.","I opened google and searched for ""RGB code for (name of university)"". I then looked for a listing that related to the RGB codes.",White,No,44,Female,Associate's degree,"Administrative support workers (e.g., Secretary, Dispatcher)",5,18,nominal,1,positive,1,0,inaccurate,2,-2,0.06,-0.89,0,nominalpositiveinaccurate,4
9/28/17 15:53,4,,5,2,Telic,5,5,5,5,5,4,1,1,1,1,5,1,1,1,1,1,3,2,2,2,3,4,1,3,1,2.3,1.6,1,1,1,1,1,1,1,1,1,1,1,3,,4,3,Very High,Not at All/Very Low,"I have never had to do a RGB code check, nor have I ever been told that I got the answers all correct when I did not.",I just googled the university and added RGB codes to the search.,White,No,54,Female,Associate's degree,"Sales workers (e.g., Real Estate Agents, Retail Salesperson)",18,36,nominal,1,positive,1,0,inaccurate,2,-1,0.92,-0.15,1,nominalpositiveinaccurate,4
9/28/17 16:05,,100%,7,2,Paratelic,4,4,4,4,4,3,1,3,1,3,1,1,1,3,3,1,1,1,3,1,3,3,1,3,1,2.8,1,4,4,4,4,4,4,4,4,4,4,4,,1%,2,2,High,Not at All/Very Low,never searched for rgb codes before,used google to find rgb codes,White,No,26,Male,Bachelor's degree,Other,0,10,relative,2,negative,2,0,accurate,1,-5,0.06,-2.5,0,relativenegativeaccurate,5
10/11/17 18:14,4,,5,1,Telic,4,3,4,3,3.5,3,2,1,1,1,1,1,1,1,1,2,4,2,1,2,3,5,2,3,1,2.3,1.5,5,4,4,4,4,4.2,2,4,4,4,3.5,4,,5,2,Very High,Moderate,,Google search of university sites,White,No,36,Female,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",12,22,nominal,1,negative,2,0,accurate,1,0,0.37,0.6,1,nominalnegativeaccurate,1
10/17/17 16:16,,80%,6,2,Telic,5,1,4,5,3.75,1,1,4,1,1,1,1,1,1,1,1,4,1,1,4,1,5,1,1,1,2,1.3,4,4,3,4,3,3.6,3,3,3,3,3,,20%,3,1,Moderate,Not at All/Very Low,I have never seen a timed performance test on MTurk before. ,"I copied and pasted the university name into google, along with something along the llines of ""rgb colors""",White,No,20,Female,"Some college, no degree",Other,1,7,relative,2,negative,2,0,accurate,1,-3,-0.79,-1.4,-1,relativenegativeaccurate,5
10/17/17 14:25,3,,4,3,Paratelic,5,1,1,5,3,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1.3,1,1,1,1,1,1,1,1,1,1,1,3,,4,1,Moderate,Not at All/Very Low,I've never had to find color codes for any other projects,"Searched for ""rgb codes for"" and then inserted the names of the universities. ",White,No,21,Male,"Some college, no degree","Craft workers (e.g., Carpenter, Auto Mechanic)",1,3,nominal,1,negative,2,1,inaccurate,2,0,-1.55,0.52,-2,nominalnegativeinaccurate,2
9/28/17 15:59,,60%,5,4,Telic,4,3,4,2,3.25,5,1,4,1,1,1,1,1,4,4,1,4,1,4,1,4,5,1,1,1,3.6,1,4,3,4,4,4,3.8,5,5,5,5,5,,80%,6,6,High,Low,"Goal-Setting, Challenging Task",Google but first copied and pasted the search box template with RGB code for ________ and then copied/pasted each individual University as it was presented to lower number of tasks related to each one and hopefully increase overall efficiency.,White,No,34,Male,Bachelor's degree,"First/mid level officials and managers (e.g., Operations Manager, Vice President)",9,11,relative,2,positive,1,1,accurate,1,1,1.92,1.35,2,relativepositiveaccurate,7
9/28/17 16:01,3,,4,4,Paratelic,4,3,3,4,3.5,1,1,3,1,3,1,1,1,3,3,1,1,1,3,1,3,3,1,3,1,2.6,1,4,4,4,4,4,4,4,4,4,4,4,1,,2,2,High,Not at All/Very Low,I've never been asked to correctly search for an identify the RGB codes for different universities.,I found the RGB codes by doing a google search.,Asian,No,29,Male,"Some college, no degree","Technicians (e.g., Dental Hygienists, Emergency Medical Technicians)",3,7,nominal,1,positive,1,1,accurate,1,-2,-1.51,-0.98,-2,nominalpositiveaccurate,3
9/28/17 16:08,3,,4,1,Paratelic,5,5,4,4,4.5,5,1,4,1,4,1,1,1,5,5,1,4,1,5,1,5,5,1,1,1,4.3,1,4,5,5,5,4,4.6,4,5,4,5,4.5,4,,5,3,High,Not at All/Very Low,I've never had to search the internet for data before,I googled ''Rice University RGB Code'' and then viewed the cached page which highlighted the code and made it easy to find.,White,No,27,Female,Bachelor's degree,"Administrative support workers (e.g., Secretary, Dispatcher)",2,6,nominal,1,positive,1,0,inaccurate,2,1,1.22,1.27,2,nominalpositiveinaccurate,4
9/28/17 16:08,,80%,6,3,Paratelic,4,3,3,4,3.5,4,3,4,3,4,1,1,1,5,4,1,4,1,3,2,5,5,3,5,1,4.3,1.7,4,4,4,4,4,4,4,4,4,4,4,,60%,5,4,High,Not at All/Very Low,Race against time,searched RGB and name of university in Goggle,White,No,37,Female,Graduate or professional degree,Other,0,10,relative,2,negative,2,0,accurate,1,-1,1.02,0.1,1,relativenegativeaccurate,5
9/28/17 16:07,6,,7,3,Paratelic,3,2,1,2,2,2,2,1,1,1,3,1,1,1,1,2,3,1,1,2,1,4,1,1,1,1.6,1.5,1,1,1,1,1,1,1,1,1,1,1,3,,4,2,Very High,Not at All/Very Low,I've never had to search for college colors before.,I used Google to search for them.,White,No,27,Female,"Some college, no degree",Other,2,2,nominal,1,positive,1,0,inaccurate,2,-3,-0.69,-1,-1,nominalpositiveinaccurate,4
10/15/17 18:08,4,,5,2,Telic,4,2,3,2,2.75,3,4,1,3,1,4,2,1,1,1,4,2,4,3,1,2,4,3,2,1,2,2.7,1,1,1,1,1,1,1,1,1,1,1,4,,5,0,Not at All/Very Low,Moderate,,I googled them,White,No,41,Male,Bachelor's degree,"First/mid level officials and managers (e.g., Operations Manager, Vice President)",1,27,nominal,1,positive,1,0,inaccurate,2,0,-1.65,0.6,-2,nominalpositiveinaccurate,4
9/28/17 17:36,3,,4,0,Telic,3,3,3,3,3,5,1,5,1,5,1,1,1,5,5,1,5,1,5,1,5,5,1,5,1,5,1,3,3,3,3,3,3,3,3,3,3,3,0,,1,0,Not at All/Very Low,Moderate,,,,,,,,,,,nominal,1,positive,1,0,inaccurate,2,-3,-0.56,-1.72,0,nominalpositiveinaccurate,4
9/28/17 16:05,,60%,5,1,Telic,5,3,2,3,3.25,3,2,3,1,1,1,1,1,3,1,2,4,2,3,2,4,4,1,3,1,2.9,1.4,1,2,3,1,2,1.8,2,1,1,1,1.25,,60%,5,4,High,Not at All/Very Low,"I've never searched for any information on websites before, and I've never heard of RGB codes before today.","I googled RBG code for ____ University, and then looked for that specific information on each page.",White,No,37,Female,Bachelor's degree,"First/mid level officials and managers (e.g., Operations Manager, Vice President)",1,15,relative,2,positive,1,0,inaccurate,2,0,2.08,0.6,3,relativepositiveinaccurate,8
9/28/17 16:02,,80%,6,1,Paratelic,4,3,3,2,3,3,1,2,1,2,1,1,1,3,2,1,2,1,2,1,2,3,1,2,1,2.3,1,3,3,3,3,3,3,3,4,3,3,3.25,,60%,5,0,Low,Not at All/Very Low,I have not had to google answers ,Searched online...very difficult sorting out info given - appeared to me multiple ways to report RGB codes -,White,No,64,Female,Bachelor's degree,Other,4,25,relative,2,positive,1,0,inaccurate,2,-1,-1.35,0.1,-1,relativepositiveinaccurate,8
10/14/17 13:35,,40%,4,0,Telic,4,4,4,3,3.75,3,1,2,1,2,1,1,1,3,2,1,3,1,2,1,3,3,1,3,1,2.6,1,4,4,3,4,3,3.6,3,3,3,3,3,,40%,4,0,Moderate,Not at All/Very Low,looking for online info instead of personal opinion,google,White,Yes,38,Male,Bachelor's degree,Other,18,21,relative,2,negative,2,0,accurate,1,0,-0.56,0.52,0,relativenegativeaccurate,5
9/28/17 16:15,,80%,6,3,Telic,4,4,4,4,4,4,1,2,2,3,1,1,1,3,1,1,5,2,4,1,5,5,1,4,1,3.6,1.2,4,4,4,4,4,4,2,3,4,3,3,,40%,4,4,High,Not at All/Very Low,This felt more like a competition then others I've participatedin,"Google rgb code for ""university""",White,No,30,Male,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",7,12,relative,2,negative,2,0,accurate,1,-2,1.02,-0.65,1,relativenegativeaccurate,5
9/28/17 16:16,,40%,4,2,Paratelic,4,4,3,1,3,3,4,3,3,3,4,2,2,2,2,4,1,5,3,2,5,2,4,1,2,2.5,3.2,4,2,2,5,1,2.8,4,2,1,4,2.75,,1%,2,2,Low,High,,Googling them,White,No,21,Male,Bachelor's degree,"Executive/senior level officials and managers (e.g., Chief Operating Officer)",1,7,relative,2,negative,2,0,accurate,1,-2,0.06,-0.98,0,relativenegativeaccurate,5
9/28/17 16:11,6,,7,3,Telic,3,2,3,3,2.75,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3,1,3,1,1.7,1,2,2,2,2,2,2,2,2,2,2,2,6,,7,4,Very High,Not at All/Very Low,never had to look up color codes before,Google they all had pages,White,No,33,Male,"Some college, no degree","Administrative support workers (e.g., Secretary, Dispatcher)",6,15,nominal,1,positive,1,0,inaccurate,2,0,1.02,1.24,1,nominalpositiveinaccurate,4
9/28/17 16:11,3,,4,1,Telic,4,4,4,3,3.75,3,2,4,3,3,3,1,4,3,1,4,4,1,3,1,5,4,4,4,1,3.4,2.4,4,3,4,3,4,3.6,4,5,4,4,4.25,2,,3,2,Very High,Not at All/Very Low,I‰Ûªve never had to find RGB codes,Googled the school and RGB,Black or African American,No,28,Male,"Some college, no degree","Administrative support workers (e.g., Secretary, Dispatcher)",1,12,nominal,1,negative,2,0,accurate,1,-1,0.37,-0.23,1,nominalnegativeaccurate,1
9/28/17 16:23,,60%,5,4,Paratelic,2,2,2,3,2.25,2,3,2,3,2,1,1,4,1,2,3,3,1,1,1,4,3,3,3,1,2.3,2.1,1,3,1,1,1,1.4,1,1,1,1,1,,0%,1,2,High,Not at All/Very Low,"I rarely go and do outside searches as a greater variable, quantitatively. Plus, some of them like U of Michigan and others gave me other information than the RGB codes.","I just put RGB CODES for and then the name of the university, after getting it from the page I'd press the backspace button and switch university names in the query.",White,No,43,Male,Bachelor's degree,Other,3,25,relative,2,negative,2,1,inaccurate,2,-4,-1.51,-2.39,-2,relativenegativeinaccurate,6
10/15/17 16:26,,40%,4,2,Telic,4,4,4,5,4.25,4,1,1,2,4,1,1,1,3,1,1,4,1,1,1,4,4,1,3,1,2.9,1.1,4,1,4,4,4,3.4,4,4,4,4,4,,20%,3,1,High,Not at All/Very Low,"I had to look up information using a search engine, whereas most other projects do not involve using a search engine.","I followed the instructions and entered RGB codes for ______ in the search engine.  In the blank, I  typed in the name of a school.",Asian,No,59,Male,Graduate or professional degree,"Professionals (e.g., Engineer, Lawyer)",2,28,relative,2,negative,2,0,accurate,1,-1,-0.79,-0.23,-1,relativenegativeaccurate,5
10/14/17 13:16,,100%,7,2,Telic,4,4,4,5,4.25,4,1,3,1,3,1,1,1,4,2,1,3,1,2,2,4,4,1,3,1,3.2,1.1,3,3,2,3,3,2.8,4,4,3,3,3.5,,100%,7,1,Low,Not at All/Very Low,I've never had to research RGB color codes for anything.,"Google searched the school name. I copied the text ""RGB codes for"" and ""university"" to expedite my typing time.",White,No,32,Male,Bachelor's degree,Other,4,16,relative,2,positive,1,0,inaccurate,2,0,-0.79,1.24,-1,relativepositiveinaccurate,8
10/8/17 18:44,,80%,6,3,Telic,4,4,3,3,3.5,5,1,3,1,2,1,4,1,4,3,2,5,1,2,4,5,5,4,5,1,3.9,2,3,3,3,3,3,3,4,4,4,4,4,,100%,7,2,High,Low,,Google.com,White,No,26,Female,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",1,10,relative,2,positive,1,0,inaccurate,2,1,-0.69,1.59,-1,relativepositiveinaccurate,8
9/28/17 16:00,6,,7,1,Paratelic,4,4,4,5,4.25,4,3,2,2,2,3,1,1,2,2,1,4,2,3,2,4,2,3,4,2,2.9,2,4,4,5,5,5,4.6,4,4,4,4,4,2,,3,1,High,Not at All/Very Low,it had to deal with colors.,I googled them.,White,No,34,Male,High school graduate,"Laborers and helpers (e.g., Attendant, Assistant)",11,17,nominal,1,negative,2,0,accurate,1,-4,-0.49,-1.75,0,nominalnegativeaccurate,1
9/28/17 16:20,,60%,5,3,Telic,3,3,4,3,3.25,2,1,2,1,3,1,1,1,3,3,1,3,1,3,1,3,3,1,3,1,2.8,1,3,3,3,3,3,3,5,5,5,5,5,,40%,4,5,Moderate,Low,I've never had to take a survey that required identifying the rgb of University color palettes.,"""school name"" + ""rgb""",White,No,26,Female,Bachelor's degree,Other,3,8,relative,2,negative,2,1,inaccurate,2,-1,1.88,-0.15,2,relativenegativeinaccurate,6
10/14/17 13:56,,40%,4,0,Paratelic,4,4,4,5,4.25,5,1,5,1,5,1,1,1,5,5,1,5,1,5,1,5,5,1,5,1,5,1,4,4,4,5,4,4.2,4,4,4,4,4,,40%,4,2,High,Not at All/Very Low,I have not participated in a survey like this before. ,I googled the rgb codes for the school's ,White,No,31,Female,"Some college, no degree","Administrative support workers (e.g., Secretary, Dispatcher)",2,16,relative,2,positive,1,0,inaccurate,2,0,1.16,0.52,2,relativepositiveinaccurate,8
9/28/17 16:36,3,,4,4,Telic,4,4,3,5,4,4,2,3,1,4,1,1,1,4,3,1,3,1,3,1,5,4,1,2,1,3.5,1.1,4,4,4,5,4,4.2,4,4,4,4,4,3,,4,5,High,Not at All/Very Low,never done this before,google,White,No,32,Male,"Some college, no degree","Craft workers (e.g., Carpenter, Auto Mechanic)",2,16,nominal,1,positive,1,1,accurate,1,0,1.07,0.52,1,nominalpositiveaccurate,3
9/28/17 16:26,5,,6,3,Telic,5,4,4,4,4.25,3,2,3,2,3,1,2,2,3,3,2,3,2,3,3,3,3,3,3,2,3,2.1,4,3,4,4,4,3.8,4,4,4,4,4,3,,4,2,High,Not at All/Very Low,I have never been responsible for finding the RGB codes for colleges and universities in other projects that are available on AMazon's Mechanical Turk website. ,"As the instructions told me to, I opened up a new window of google and then I searched the name of the college or university followed by ""RGB codes"" and then clicked on the first appearing links. Most of the websites had them available although some took 2 bit of searching to find. ",White,No,27,Male,Bachelor's degree,Other,0,1,nominal,1,negative,2,0,accurate,1,-2,-0.69,-0.65,-1,nominalnegativeaccurate,1
10/11/17 19:45,5,,6,1,Telic,4,3,4,5,4,1,3,1,1,1,1,1,1,1,1,2,5,1,1,5,2,5,5,1,1,1.9,2.1,3,3,3,5,1,3,5,5,5,5,5,1,,2,2,Moderate,Not at All/Very Low,I have never done a project like this before but hey it was kinda fun,"I just searched up ""rgb codes for ..."" and then put in the different universities",White,No,34,Female,"Some college, no degree",Other,1,15,nominal,1,negative,2,0,accurate,1,-4,0.37,-2.15,1,nominalnegativeaccurate,1
9/28/17 16:37,,60%,5,2,Telic,5,4,5,5,4.75,4,2,2,1,1,1,1,1,3,1,1,4,1,3,1,5,4,1,3,1,3,1.1,3,2,3,4,4,3.2,5,4,4,4,4.25,,1%,2,2,High,Not at All/Very Low,Ive never done anything with rgb colors,I googled the school's name and colors rgb,White,No,26,Female,Bachelor's degree,Other,0,3,relative,2,negative,2,0,accurate,1,-3,0.06,-1.64,0,relativenegativeaccurate,5
9/28/17 16:33,,40%,4,3,Paratelic,4,2,2,4,3,4,1,5,1,4,1,1,1,5,5,1,5,1,4,2,5,5,2,5,1,4.7,1.2,4,4,4,5,4,4.2,5,5,5,4,4.75,,60%,5,2,High,Not at All/Very Low,I've never done anything where I had to search for information while being timed.,"I had a google tab open with the words ""rgb codes for..."" waiting for me.  I just kept changing the name of the university.  I usually clicked on the first result to find them.",White,No,33,Male,Graduate or professional degree,"Administrative support workers (e.g., Secretary, Dispatcher)",6,9,relative,2,positive,1,1,accurate,1,1,-0.69,1.27,-1,relativepositiveaccurate,7
9/28/17 16:30,,100%,7,3,Telic,5,3,3,1,3,5,1,5,1,5,1,1,1,5,5,1,5,1,5,1,5,5,1,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,,100%,7,2,Very High,Not at All/Very Low,searched for rgb color codes,googled school name with rgb color codes,Asian,No,29,Male,Associate's degree,"First/mid level officials and managers (e.g., Operations Manager, Vice President)",3,11,relative,2,positive,1,0,inaccurate,2,0,-0.69,1.24,-1,relativepositiveinaccurate,8
9/28/17 16:48,,40%,4,0,Paratelic,3,3,5,2,3.25,4,3,1,5,2,3,5,1,4,2,1,3,5,5,3,3,1,1,5,1,3,2.8,2,4,1,3,4,2.8,1,5,3,1,2.5,,0%,1,0,Not at All/Very Low,Not at All/Very Low,,I used a chart I found via a google search,White,No,28,Male,Bachelor's degree,"Sales workers (e.g., Real Estate Agents, Retail Salesperson)",5,5,relative,2,negative,2,0,accurate,1,-3,-0.56,-1.72,0,relativenegativeaccurate,5
9/28/17 16:37,6,,7,3,Telic,4,3,4,4,3.75,2,4,1,3,1,3,1,3,1,1,3,4,3,1,2,3,4,1,3,1,2.1,2.4,4,4,4,4,4,4,2,3,2,3,2.5,4,,5,3,High,Low,"I've never had to look up college colors before, which isn't nearly as easy as it would seem.  ","I simply googled the college name and added ""RGB colors"" to the end of the name.  That usually worked, but sometimes it required some detective work to find what I was looking for.",White,No,45,Male,Bachelor's degree,Other,9,35,nominal,1,negative,2,0,accurate,1,-2,0.16,-0.26,0,nominalnegativeaccurate,1
9/28/17 16:13,4,,5,1,Telic,4,3,4,5,4,5,4,4,5,3,5,4,1,2,1,3,5,5,4,5,5,4,4,4,5,3.7,4.1,4,4,4,4,4,4,4,4,3,4,3.75,1,,2,0,Moderate,Not at All/Very Low,it was more active instead of just answering questions,"i googled the logo, pasted the logo into paint, picked the color, and then editited it, the color i had currently had would show on the right hand side ",White,No,28,Female,"Some college, no degree",Other,0,14,nominal,1,negative,2,0,accurate,1,-3,-1.35,-1.64,-1,nominalnegativeaccurate,1
9/28/17 16:29,,80%,6,3,Paratelic,1,1,1,1,1,2,1,4,2,3,1,1,3,5,2,2,2,4,2,2,1,3,4,3,3,2.7,2.3,1,1,1,1,1,1,1,1,1,1,1,,80%,6,3,Not at All/Very Low,Moderate,,Searched them on google.,Asian,No,21,Male,"Some college, no degree",Other,4,4,relative,2,positive,1,0,inaccurate,2,0,0.16,0.85,0,relativepositiveinaccurate,8
9/28/17 16:42,3,,4,1,Telic,4,4,4,5,4.25,3,1,1,1,2,1,1,1,1,2,1,3,1,2,4,2,3,1,3,1,2.2,1.3,2,2,2,2,2,2,2,3,3,3,2.75,2,,3,3,Low,Low,I have never participated in a study where I search for answers to questions online.,"I googled ""what is rub code for ________"" and searched universities.",White,No,35,Female,Bachelor's degree,Other,6,15,nominal,1,positive,1,0,inaccurate,2,-1,1.22,-0.23,2,nominalpositiveinaccurate,4
9/28/17 16:35,3,,4,2,Telic,5,4,4,5,4.5,4,1,4,1,4,1,1,1,4,4,1,4,1,4,1,4,4,1,4,1,4,1,4,4,4,4,4,4,4,4,2,3,3.25,2,,3,2,Very High,Not at All/Very Low,I don't remember a survey telling that the pay will depend on the last 2 questions if we have put all our effort all these time.,Using Google.,Asian,No,36,Male,Graduate or professional degree,Other,5,15,nominal,1,negative,2,0,accurate,1,-1,0.06,-0.23,0,nominalnegativeaccurate,1
10/17/17 17:37,,80%,6,1,Telic,5,5,5,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1.3,1.1,1,1,2,1,1,1.2,1,1,1,1,1,,60%,5,1,Very High,High,,I search RGB codes + University name.,White,,25,Male,High school graduate,"Laborers and helpers (e.g., Attendant, Assistant)",6,6,relative,2,positive,1,0,inaccurate,2,-1,-0.49,0.1,0,relativepositiveinaccurate,8
10/9/17 14:03,,60%,5,3,Paratelic,3,1,2,1,1.75,3,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1.5,1.1,3,3,4,4,3,3.4,4,3,4,3,3.5,,60%,5,5,Moderate,Not at All/Very Low,I've never had to search for information to complete a task on Mturk.,"I would copy the school name then go up to the tab I had open, type RGB codes and CTRL-V (paste) the school name and hit enter. The top result was usually the page I needed. However, sometimes the top result's link did not work. If that happened, I would check other links, but moved on quickly if it did not have the information I needed. ",White,No,28,Female,Associate's degree,Other,3,5,relative,2,positive,1,1,accurate,1,0,1.88,0.6,2,relativepositiveaccurate,7
9/28/17 16:44,3,,4,3,Paratelic,5,3,4,4,4,4,1,2,1,3,1,1,1,2,4,1,4,1,2,1,5,4,2,4,1,3.4,1.1,5,5,5,5,5,5,5,5,5,5,5,4,,5,4,Very High,Not at All/Very Low,I've never had to search for color codes before. Ever. So that's how it's different.,Google search for RGB codes using school names.,White,No,43,Male,Associate's degree,"Administrative support workers (e.g., Secretary, Dispatcher)",19,21,nominal,1,positive,1,1,accurate,1,1,1.02,1.27,1,nominalpositiveaccurate,3
9/28/17 16:46,,40%,4,1,Telic,3,3,3,3,3,2,1,2,1,2,1,1,1,2,2,1,2,1,2,1,2,2,1,2,1,2,1,3,3,3,3,3,3,3,4,3,3,3.25,,0%,1,0,Moderate,Low,,,White,No,45,Male,"Some college, no degree","Sales workers (e.g., Real Estate Agents, Retail Salesperson)",20,20,relative,2,negative,2,0,accurate,1,-3,-1.35,-1.72,-1,relativenegativeaccurate,5
9/28/17 17:02,,60%,5,1,Telic,4,4,4,3,3.75,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,2,1,2,1,1.9,1,4,4,3,4,3,3.6,4,4,4,4,4,,0%,1,0,Low,Moderate,,,White,No,54,Female,Bachelor's degree,"Technicians (e.g., Dental Hygienists, Emergency Medical Technicians)",10,25,relative,2,negative,2,0,accurate,1,-4,-1.35,-2.39,-1,relativenegativeaccurate,5
9/28/17 16:58,5,,6,4,Telic,3,2,2,3,2.5,4,3,3,4,3,3,1,2,1,1,3,4,3,2,3,3,4,1,2,3,2.7,2.6,4,3,3,4,2,3.2,3,4,3,4,3.5,4,,5,5,High,Not at All/Very Low,I've done mostly surveys about myself,I googled the name of the university followed by rbg and then opened the web page to see.,White,No,25,Female,Bachelor's degree,Other,1.5,5,nominal,1,negative,2,0,accurate,1,-1,1.07,0.1,1,nominalnegativeaccurate,1
9/24/17 19:34,3,,4,1,Paratelic,4,4,4,5,4.25,4,2,4,2,1,2,2,2,4,1,3,4,2,1,3,4,3,4,4,2,3,2.4,5,5,5,5,5,5,5,5,5,5,5,6,,7,2,Very High,Not at All/Very Low,I HAVEN'T DONE THIS ONE UNTIL NOW,I LOOKED UP THE SCHOOLS ONLINE IT TOOK FOREVER ,White,No,28,Female,Bachelor's degree,"Technicians (e.g., Dental Hygienists, Emergency Medical Technicians)",10,15,nominal,1,negative,2,0,accurate,1,3,0.37,2.77,1,nominalnegativeaccurate,1
9/28/17 17:01,3,,4,0,Paratelic,4,3,2,4,3.25,3,2,2,2,3,1,1,1,2,1,2,3,2,1,1,4,4,3,4,1,2.7,1.6,2,1,4,2,2,2.2,5,5,4,4,4.5,2,,3,3,Not at All/Very Low,Not at All/Very Low,I've never had to search for RGB codes before,I used google,White,No,43,Female,"Some college, no degree",Other,0,20,nominal,1,positive,1,0,inaccurate,2,-1,2.02,-0.23,3,nominalpositiveinaccurate,4
9/28/17 16:57,,60%,5,3,Telic,5,2,3,2,3,3,2,2,1,2,1,1,1,3,2,1,3,2,3,2,3,4,4,3,1,2.8,1.6,4,4,4,4,4,4,3,4,4,4,3.75,,60%,5,4,Moderate,Not at All/Very Low,I have never had a task that required a timed search of the general web.,"I searched ""RGB codes"" followed by the name of the university, then clicked the first link that looked relevant.",White,No,25,Female,"Some college, no degree","Service workers (e.g., Cook, Hairdresser)",1,1,relative,2,positive,1,1,accurate,1,0,1.02,0.6,1,relativepositiveaccurate,7
